city,people_served,state,url,utility_name,zip
Gerber,40,CA,https://www.ewg.org/tapwater/system.php?pws=CA5200584,Little Avenue Water System,96080
Hamilton,85,MT,https://www.ewg.org/tapwater/system.php?pws=MT0003003,Antigone Acres Homeowners Association,59870
Missoula,70,MT,https://www.ewg.org/tapwater/system.php?pws=MT0000504,Big Sky Trailer Court Hamilton,59870
Hamilton,45,MT,https://www.ewg.org/tapwater/system.php?pws=MT0002128,Bitterroot Pines Trct Florence,59870
Columbia Falls,70,MT,https://www.ewg.org/tapwater/system.php?pws=MT0001083,Bluebird Mb Hm Park Hamilton,59870
Corvallis,100,MT,https://www.ewg.org/tapwater/system.php?pws=MT0004438,Centennial Subdivision,59870
Corvallis,80,MT,https://www.ewg.org/tapwater/system.php?pws=MT0002799,Corvallis Mobile Village,59870
Hamilton,68,MT,https://www.ewg.org/tapwater/system.php?pws=MT0004517,Daly Estates Subdivision,59870
Darby,850,MT,https://www.ewg.org/tapwater/system.php?pws=MT0000195,"Darby, Town of",59870
Florence,65,MT,https://www.ewg.org/tapwater/system.php?pws=MT0003594,Forest View Homeowners Association,59870
Missoula,53,MT,https://www.ewg.org/tapwater/system.php?pws=MT0001079,Hamilton Mobile Village,59870
Hamilton,4500,MT,https://www.ewg.org/tapwater/system.php?pws=MT0000234,"Hamilton, City of",59870
Missoula,50,MT,https://www.ewg.org/tapwater/system.php?pws=MT0001080,Honey Lane Court Hamilton,59870
Victor,51,MT,https://www.ewg.org/tapwater/system.php?pws=MT0004241,Kootenai Creek Village,59870
Missoula,40,MT,https://www.ewg.org/tapwater/system.php?pws=MT0002132,Mountain Shadows Estates Stevensville,59870
Pinesdale,800,MT,https://www.ewg.org/tapwater/system.php?pws=MT0002926,"Pinesdale, Town of",59870
Stevensville,1970,MT,https://www.ewg.org/tapwater/system.php?pws=MT0000335,"Stevensville, Town of",59870
Hamilton,150,MT,https://www.ewg.org/tapwater/system.php?pws=MT0003982,"Stock Farm, The",59870
Darby,290,MT,https://www.ewg.org/tapwater/system.php?pws=MT0062207,Trapper Creek Job Corps,59870
Hamilton,45,MT,https://www.ewg.org/tapwater/system.php?pws=MT0003277,Wards Cove Water Users,59870
Billings,90,MT,https://www.ewg.org/tapwater/system.php?pws=MT0000634,Westana Mobile Manor Hamilton,59870
Missoula,100,MT,https://www.ewg.org/tapwater/system.php?pws=MT0000506,"White Bird Community, The",59870
Hamilton,86,MT,https://www.ewg.org/tapwater/system.php?pws=MT0004533,"Wildflower, The",59870
Los Osos,1957,CA,https://www.ewg.org/tapwater/system.php?pws=CA4010023,Golden State Water Company - Edna,93401
Grover Beach,60,CA,https://www.ewg.org/tapwater/system.php?pws=CA4000202,Edna Ranch Mutual Water Company-east,93401
San Luis Obispo,25,CA,https://www.ewg.org/tapwater/system.php?pws=CA4000214,Baron Canyon Mutual Water Company,93401
San Luis Obispo,75,CA,https://www.ewg.org/tapwater/system.php?pws=CA4000744,Afuera De Chorro Water Company,93401
,0,CA,https://www.ewg.org/tapwater/system.php?pws=,,93401
San Luis Obispo,55,CA,https://www.ewg.org/tapwater/system.php?pws=CA4000632,Hidden Hills Mobilodge,93401
San Luis Obispo,30,CA,https://www.ewg.org/tapwater/system.php?pws=CA4000563,Higuera Apartments,93401
,0,CA,https://www.ewg.org/tapwater/system.php?pws=,,93401
Arroyo Grande,120,CA,https://www.ewg.org/tapwater/system.php?pws=CA4000765,Varian Ranch Mutual Water,93401
San Luis Obispo,75,CA,https://www.ewg.org/tapwater/system.php?pws=CA4000744,Afuera De Chorro Water Company,93401
San Luis Obispo,45119,CA,https://www.ewg.org/tapwater/system.php?pws=CA4010009,San Luis Obispo Water Department,93401
Bristol,1954,FL,https://www.ewg.org/tapwater/system.php?pws=FL1390087,"Bristol, City of Water System",32321
Bristol,281,FL,https://www.ewg.org/tapwater/system.php?pws=FL1394006,Estiffanulga Water System,32321
Bristol,1290,FL,https://www.ewg.org/tapwater/system.php?pws=FL1390901,"Hosford, Town of Water System",32321
Bristol,314,FL,https://www.ewg.org/tapwater/system.php?pws=FL1394009,Lake Mystic Water System,32321
Bristol,1615,FL,https://www.ewg.org/tapwater/system.php?pws=FL1394001,Liberty Correctional Institution,32321
Bristol,166,FL,https://www.ewg.org/tapwater/system.php?pws=FL1394012,Rock Bluff Water System,32321
Bristol,163,FL,https://www.ewg.org/tapwater/system.php?pws=FL1394003,Sumatra Water System,32321
Quincy,65,FL,https://www.ewg.org/tapwater/system.php?pws=FL1390651,Sweetwater Water System,32321
Citrus Heights,66500,CA,https://www.ewg.org/tapwater/system.php?pws=CA3410006,Citrus Heights Water District,95628
Carmichael,40000,CA,https://www.ewg.org/tapwater/system.php?pws=CA3410004,Carmichael Water District,95628
Sacramento,46606,CA,https://www.ewg.org/tapwater/system.php?pws=CA3410013,California American Water Company - Lincoln Oaks,95628
Sacramento,171200,CA,https://www.ewg.org/tapwater/system.php?pws=CA3410001,Sacramento Suburban Water District,95628
Orangevale,15200,CA,https://www.ewg.org/tapwater/system.php?pws=CA3410016,Orange Vale Water Company,95628
Carmichael,40000,CA,https://www.ewg.org/tapwater/system.php?pws=CA3410004,Carmichael Water District,95628
Fair Oaks,40000,CA,https://www.ewg.org/tapwater/system.php?pws=CA3410009,Fair Oaks Water District,95628
Rancho Cordova,47810,CA,https://www.ewg.org/tapwater/system.php?pws=CA3410015,Golden State Water Company - Cordova,95628
Fair Oaks,40000,CA,https://www.ewg.org/tapwater/system.php?pws=CA3410009,Fair Oaks Water District,95628
Orangevale,15200,CA,https://www.ewg.org/tapwater/system.php?pws=CA3410016,Orange Vale Water Company,95628
Citrus Heights,66500,CA,https://www.ewg.org/tapwater/system.php?pws=CA3410006,Citrus Heights Water District,95628
Fair Oaks,40000,CA,https://www.ewg.org/tapwater/system.php?pws=CA3410009,Fair Oaks Water District,95628
Bakersfield,303,MO,https://www.ewg.org/tapwater/system.php?pws=MO5011066,Bakersfield PWS,65626
Tecumseh,70,MO,https://www.ewg.org/tapwater/system.php?pws=MO5079504,East Wind Community,65626
Gainesville,773,MO,https://www.ewg.org/tapwater/system.php?pws=MO5010297,Gainesville PWS,65626
West Plains,80,MO,https://www.ewg.org/tapwater/system.php?pws=MO4048241,Henrys Mobile Home Park,65626
Pomona,840,MO,https://www.ewg.org/tapwater/system.php?pws=MO4024264,Howell County Public Water Supply District 1,65626
Willow Springs,2000,MO,https://www.ewg.org/tapwater/system.php?pws=MO4021164,Howell County Public Water Supply District 3,65626
West Plains,952,MO,https://www.ewg.org/tapwater/system.php?pws=MO4021376,Howell Oregon 2 West,65626
West Plains,1926,MO,https://www.ewg.org/tapwater/system.php?pws=MO4024267,Howell Oregon County Public Water Supply District 2 North,65626
West Plains,164,MO,https://www.ewg.org/tapwater/system.php?pws=MO4024266,Howell Oregon County Public Water Supply District 2 South,65626
Mountain View,2791,MO,https://www.ewg.org/tapwater/system.php?pws=MO4010551,Mountain View PWS,65626
Theodosia,243,MO,https://www.ewg.org/tapwater/system.php?pws=MO5024444,Ozark County Public Water Supply District 1,65626
Theodosia,60,MO,https://www.ewg.org/tapwater/system.php?pws=MO5030209,Sundown Water System Inc.,65626
West Plains,12000,MO,https://www.ewg.org/tapwater/system.php?pws=MO4010853,West Plains,65626
Willow Springs,2185,MO,https://www.ewg.org/tapwater/system.php?pws=MO4010862,Willow Springs PWS,65626
Charlotte,833579,NC,https://www.ewg.org/tapwater/system.php?pws=NC0160010,Charlotte Water,28036
Concord,87654,NC,https://www.ewg.org/tapwater/system.php?pws=NC0113010,City of Concord,28036
Salisbury,47851,NC,https://www.ewg.org/tapwater/system.php?pws=NC0180010,Salisbury-Rowan,28036
Kannapolis,44950,NC,https://www.ewg.org/tapwater/system.php?pws=NC0180065,City of Kannapolis,28036
Mooresville,34887,NC,https://www.ewg.org/tapwater/system.php?pws=NC0149015,Town of Mooresville,28036
Statesville,24981,NC,https://www.ewg.org/tapwater/system.php?pws=NC0149010,City of Statesville,28036
Statesville,22102,NC,https://www.ewg.org/tapwater/system.php?pws=NC0149025,Iredell Water Corporation,28036
Harrisburg,14633,NC,https://www.ewg.org/tapwater/system.php?pws=NC0113025,Harrisburg,28036
Statesville,5530,NC,https://www.ewg.org/tapwater/system.php?pws=NC0149158,West Iredell Water Corporation,28036
China Grove,4732,NC,https://www.ewg.org/tapwater/system.php?pws=NC0180040,"China Grove, Town of",28036
Scott AFB,6779,IL,https://www.ewg.org/tapwater/system.php?pws=IL1635237,American Water - Scott Air Force Base,62236
Cahokia,4710,IL,https://www.ewg.org/tapwater/system.php?pws=IL1630200,Cahokia,62236
Caseyville,12337,IL,https://www.ewg.org/tapwater/system.php?pws=IL1630250,Caseyville,62236
Columbia,9783,IL,https://www.ewg.org/tapwater/system.php?pws=IL1330050,Columbia,62236
Cahokia,19250,IL,https://www.ewg.org/tapwater/system.php?pws=IL1635030,Commonfields of Cahokia PWD,62236
Jerseyville,510,IL,https://www.ewg.org/tapwater/system.php?pws=IL1630070,Concordia Water Cooperative,62236
Dupo,5000,IL,https://www.ewg.org/tapwater/system.php?pws=IL1630350,Dupo,62236
Fayetteville,455,IL,https://www.ewg.org/tapwater/system.php?pws=IL1630550,Fayetteville,62236
Valmeyer,2325,IL,https://www.ewg.org/tapwater/system.php?pws=IL1330020,Fountain Water District,62236
Freeburg,4398,IL,https://www.ewg.org/tapwater/system.php?pws=IL1630600,Freeburg,62236
Freeburg,300,IL,https://www.ewg.org/tapwater/system.php?pws=IL1635300,Fsh Water Commission,62236
Hecker,608,IL,https://www.ewg.org/tapwater/system.php?pws=IL1330150,Hecker,62236
New Athens,1,IL,https://www.ewg.org/tapwater/system.php?pws=IL1635110,Kaskaskia Water District,62236
Lebanon,4541,IL,https://www.ewg.org/tapwater/system.php?pws=IL1630650,Lebanon,62236
Lenzburg,615,IL,https://www.ewg.org/tapwater/system.php?pws=IL1630700,Lenzburg,62236
Maeystown,230,IL,https://www.ewg.org/tapwater/system.php?pws=IL1330200,Maeystown,62236
Marissa,2200,IL,https://www.ewg.org/tapwater/system.php?pws=IL1630750,Marissa,62236
Mascoutah,7110,IL,https://www.ewg.org/tapwater/system.php?pws=IL1630800,Mascoutah,62236
Millstadt,4380,IL,https://www.ewg.org/tapwater/system.php?pws=IL1630850,Millstadt,62236
Collinsville,2200,IL,https://www.ewg.org/tapwater/system.php?pws=IL1635050,Mound Public Water District,62236
New Athens,2200,IL,https://www.ewg.org/tapwater/system.php?pws=IL1631050,New Athens,62236
O'fallon,48066,IL,https://www.ewg.org/tapwater/system.php?pws=IL1631100,O Fallon,62236
East Carondelet,2814,IL,https://www.ewg.org/tapwater/system.php?pws=IL1635070,Prairie Dupont Public Water District,62236
Mascoutah,300,IL,https://www.ewg.org/tapwater/system.php?pws=IL1635090,S L M Water Commission,62236
Smithton,3001,IL,https://www.ewg.org/tapwater/system.php?pws=IL1631300,Smithton,62236
St Libory,583,IL,https://www.ewg.org/tapwater/system.php?pws=IL1631200,St. Libory,62236
Summerfield,500,IL,https://www.ewg.org/tapwater/system.php?pws=IL1631350,Summerfield,62236
Valmeyer,1192,IL,https://www.ewg.org/tapwater/system.php?pws=IL1330250,Valmeyer,62236
Waterloo,9728,IL,https://www.ewg.org/tapwater/system.php?pws=IL1330300,Waterloo,62236
Accokeek,300,MD,https://www.ewg.org/tapwater/system.php?pws=MD0160004,Calvert Manor,20705
Waldorf,780,MD,https://www.ewg.org/tapwater/system.php?pws=MD0160207,Cedarville Mobile Home Park,20705
Millersville,330,MD,https://www.ewg.org/tapwater/system.php?pws=MD0160003,Cheltenham Boys Village,20705
Bowie,25000,MD,https://www.ewg.org/tapwater/system.php?pws=MD0160002,City of Bowie,20705
Rockville,52000,MD,https://www.ewg.org/tapwater/system.php?pws=MD0150003,City of Rockville,20705
Waldorf,160,MD,https://www.ewg.org/tapwater/system.php?pws=MD0160203,"Edgemeade Road Re, Llc.",20705
Poolesville,5400,MD,https://www.ewg.org/tapwater/system.php?pws=MD0150002,Town of Poolesville,20705
Silver Spring,1800000,MD,https://www.ewg.org/tapwater/system.php?pws=MD0150005,Washington Suburban Sanitary Commission,20705
Barnesville,2600,MN,https://www.ewg.org/tapwater/system.php?pws=MN1140001,Barnesville,56536
Comstock,95,MN,https://www.ewg.org/tapwater/system.php?pws=MN1140002,Comstock,56536
Dilworth,4024,MN,https://www.ewg.org/tapwater/system.php?pws=MN1140003,Dilworth,56536
Felton,171,MN,https://www.ewg.org/tapwater/system.php?pws=MN1140012,Felton,56536
Georgetown,100,MN,https://www.ewg.org/tapwater/system.php?pws=MN1140014,Georgetown,56536
Glyndon,1393,MN,https://www.ewg.org/tapwater/system.php?pws=MN1140005,Glyndon,56536
Hawley,2094,MN,https://www.ewg.org/tapwater/system.php?pws=MN1140006,Hawley,56536
Hitterdal,201,MN,https://www.ewg.org/tapwater/system.php?pws=MN1140007,Hitterdal,56536
Glyndon,69,MN,https://www.ewg.org/tapwater/system.php?pws=MN1140016,John Bouton Housing Development,56536
Moorhead,40000,MN,https://www.ewg.org/tapwater/system.php?pws=MN1140008,Moorhead,56536
Sabin,522,MN,https://www.ewg.org/tapwater/system.php?pws=MN1140010,Sabin,56536
Glyndon,170,MN,https://www.ewg.org/tapwater/system.php?pws=MN1140020,Spring Prairie Colony,56536
Ulen,547,MN,https://www.ewg.org/tapwater/system.php?pws=MN1140011,Ulen,56536
Quincy,93681,MA,https://www.ewg.org/tapwater/system.php?pws=MA3243000,Quincy Water Department (MWRA),02186
Boston,617594,MA,https://www.ewg.org/tapwater/system.php?pws=MA3035000,Boston Water and Sewer Commission (MWRA),02186
Randolph,33375,MA,https://www.ewg.org/tapwater/system.php?pws=MA4244000,Randolph Water Department,02186
Canton,21443,MA,https://www.ewg.org/tapwater/system.php?pws=MA4050000,Canton Water Department (MWRA),02186
Las Cruces,93030,NM,https://www.ewg.org/tapwater/system.php?pws=NM3511707,Las Cruces Municipal Water System,88007
Las Cruces,24302,NM,https://www.ewg.org/tapwater/system.php?pws=NM3528707,New Mexico State University,88007
Sunland Park,20881,NM,https://www.ewg.org/tapwater/system.php?pws=NM3502507,Camino Real Regional Utility Authority,88007
Dona Ana,11214,NM,https://www.ewg.org/tapwater/system.php?pws=NM3554307,Dona Ana MDWCA,88007
Chaparral,10839,NM,https://www.ewg.org/tapwater/system.php?pws=NM3529207,Lake Section Water Company,88007
Anthony,9972,NM,https://www.ewg.org/tapwater/system.php?pws=NM3502407,Lower Rio Grande Public Water Works Authority,88007
Organ,8932,NM,https://www.ewg.org/tapwater/system.php?pws=NM3572007,Moongate Water System,88007
Anthony,7904,NM,https://www.ewg.org/tapwater/system.php?pws=NM3511207,Anthony Water & Sanitation District,88007
Organ,6208,NM,https://www.ewg.org/tapwater/system.php?pws=NM3501207,Moongate West,88007
White Sands Missile Range,4300,NM,https://www.ewg.org/tapwater/system.php?pws=NM3568007,White Sands Missile Range (main Post)-ff,88007
Bonner Springs,7553,KS,https://www.ewg.org/tapwater/system.php?pws=KS2020904,"Bonner Springs, City of",66111
Kansas City,149636,KS,https://www.ewg.org/tapwater/system.php?pws=KS2020906,Kansas City Board of Public Utilities,66111
Youngtown,11600,AZ,https://www.ewg.org/tapwater/system.php?pws=AZ0407056,Epcor Water - Paradise Valley/Scottsdale,85018
Scottsdale,230000,AZ,https://www.ewg.org/tapwater/system.php?pws=AZ0407098,City of Scottsdale,85018
Medford,89280,OR,https://www.ewg.org/tapwater/system.php?pws=OR4100513,Medford Water Commission,97537
Ashland,21505,OR,https://www.ewg.org/tapwater/system.php?pws=OR4100047,Ashland Water Department,97537
Central Point,17025,OR,https://www.ewg.org/tapwater/system.php?pws=OR4100178,City of Central Point,97537
Eagle Point,8855,OR,https://www.ewg.org/tapwater/system.php?pws=OR4100267,"Eagle Point, City of",97537
Talent,6650,OR,https://www.ewg.org/tapwater/system.php?pws=OR4100857,"Talent, City of",97537
Phoenix,4603,OR,https://www.ewg.org/tapwater/system.php?pws=OR4100625,"Phoenix, City of",97537
Jacksonville,2750,OR,https://www.ewg.org/tapwater/system.php?pws=OR4100405,"Jacksonville, City of",97537
Rogue River,2000,OR,https://www.ewg.org/tapwater/system.php?pws=OR4100712,"Rogue River, City of",97537
Gold Hill,1115,OR,https://www.ewg.org/tapwater/system.php?pws=OR4100333,"Gold Hill, City of",97537
Newberg,505,OR,https://www.ewg.org/tapwater/system.php?pws=OR4101520,Hiland Water Company - Shady Cove,97537
Kingston,32310,NY,https://www.ewg.org/tapwater/system.php?pws=NY5503374,Kingston Water District,12528
Saugerties,8635,NY,https://www.ewg.org/tapwater/system.php?pws=NY5503386,Saugerties (village) Water Dis,12528
New Paltz,7628,NY,https://www.ewg.org/tapwater/system.php?pws=NY5503379,New Paltz (village) Water District,12528
Lake Katrine,6190,NY,https://www.ewg.org/tapwater/system.php?pws=NY5503390,Ulster Water District,12528
Port Ewen,4800,NY,https://www.ewg.org/tapwater/system.php?pws=NY5503382,Port Ewen Water District,12528
Ellenville,4323,NY,https://www.ewg.org/tapwater/system.php?pws=NY5503366,Ellenville (village) Water Dis,12528
Highland,4000,NY,https://www.ewg.org/tapwater/system.php?pws=NY5503368,Highland Water District,12528
Saugerties,3920,NY,https://www.ewg.org/tapwater/system.php?pws=NY5503367,Glasco Water District,12528
Milton,3248,NY,https://www.ewg.org/tapwater/system.php?pws=NY5503377,Marlborough Water District,12528
Napanoch,3000,NY,https://www.ewg.org/tapwater/system.php?pws=NY5503751,Eastern/ulster Correctional Fa,12528
Nashville,59392,TN,https://www.ewg.org/tapwater/system.php?pws=TN0000286,Harpeth Valley Utility District,37214
Madison,69093,TN,https://www.ewg.org/tapwater/system.php?pws=TN0000424,Madison Suburban Utility District,37214
Nashville,702407,TN,https://www.ewg.org/tapwater/system.php?pws=TN0000494,Nashville Water Department #1,37214
,0,WA,https://www.ewg.org/tapwater/system.php?pws=,,98926
,0,WA,https://www.ewg.org/tapwater/system.php?pws=,,98926
,0,WA,https://www.ewg.org/tapwater/system.php?pws=,,98926
Orondo,95,WA,https://www.ewg.org/tapwater/system.php?pws=WA5300863,Auvil Fruit Company Inc.,98926
Ellensburg,110,WA,https://www.ewg.org/tapwater/system.php?pws=WA5312170,Central Mobile Home Park,98926
Cle Elum,1820,WA,https://www.ewg.org/tapwater/system.php?pws=WA5313500,Cle Elum Water Department,98926
Cle Elum,60,WA,https://www.ewg.org/tapwater/system.php?pws=WA5319943,Driftwood Acres Maintenance Corp,98926
Cle Elum,250,WA,https://www.ewg.org/tapwater/system.php?pws=WA5342700,Easton Water District,98926
Ellensburg,18370,WA,https://www.ewg.org/tapwater/system.php?pws=WA5322950,Ellensburg Water Department,98926
Cle Elum,35,WA,https://www.ewg.org/tapwater/system.php?pws=WA5302150,Evergreen Valley Water System,98926
Ellensburg,29,WA,https://www.ewg.org/tapwater/system.php?pws=WA53AB290,Grasslands Park,98926
Ellensburg,260,WA,https://www.ewg.org/tapwater/system.php?pws=WA5329172,Grasslands Water System,98926
Ronald,225,WA,https://www.ewg.org/tapwater/system.php?pws=WA5374100,Kittitas Co. WD #2,98926
Thorp,230,WA,https://www.ewg.org/tapwater/system.php?pws=WA5342447,Kittitas County Water District #4,98926
Cle Elum,600,WA,https://www.ewg.org/tapwater/system.php?pws=WA5342704,Kittitas County Water District #5,98926
Cle Elum,245,WA,https://www.ewg.org/tapwater/system.php?pws=WA5385295,Kittitas County Water District #7,98926
Kittitas,1386,WA,https://www.ewg.org/tapwater/system.php?pws=WA5342650,"Kittitas, City Of",98926
Seattle,245,WA,https://www.ewg.org/tapwater/system.php?pws=WA5354775,Millpond Mobile Manor,98926
Ronald,90,WA,https://www.ewg.org/tapwater/system.php?pws=WA5367640,Pineloch Sun Beach Club,98926
South Cle Elum,33,WA,https://www.ewg.org/tapwater/system.php?pws=WA5308401,Reservoir Hill Maintenance Association,98926
Rosyln,976,WA,https://www.ewg.org/tapwater/system.php?pws=WA5374400,"Roslyn, City Of",98926
Kent,60,WA,https://www.ewg.org/tapwater/system.php?pws=WA5380005,Sky Meadows Ranch Country Club Water,98926
South Cle Elum,535,WA,https://www.ewg.org/tapwater/system.php?pws=WA5381600,South Cle Elum Water Department,98926
Cle Elum,215,WA,https://www.ewg.org/tapwater/system.php?pws=WA5385123,Sun Country Estates 1-2-3,98926
Cle Elum,30,WA,https://www.ewg.org/tapwater/system.php?pws=WA5385128,Sun Island Maintenance Association,98926
Cle Elum,103,WA,https://www.ewg.org/tapwater/system.php?pws=WA53AA317,Suncadia Resort,98926
Cle Elum,36,WA,https://www.ewg.org/tapwater/system.php?pws=WA5386633,Swiftwater Trailer Park,98926
Vantage,73,WA,https://www.ewg.org/tapwater/system.php?pws=WA5391250,Vantage Water System,98926
Yakima,45,WA,https://www.ewg.org/tapwater/system.php?pws=WA5396883,Wildwood 2 and 3,98926
Walterboro,11328,SC,https://www.ewg.org/tapwater/system.php?pws=SC1510004,City of Walterboro,29435
Edisto Beach,5331,SC,https://www.ewg.org/tapwater/system.php?pws=SC1510006,"Edisto Beach, Town of",29435
Walterboro,50,SC,https://www.ewg.org/tapwater/system.php?pws=SC1570924,Faith Cathedral Fellowship Inc.,29435
Edisto Island,98,SC,https://www.ewg.org/tapwater/system.php?pws=SC1550002,Fishing Creek Property Owners Association,29435
Lodge,119,SC,https://www.ewg.org/tapwater/system.php?pws=SC1510001,"Lodge, Town of",29435
Smoaks,187,SC,https://www.ewg.org/tapwater/system.php?pws=SC1510002,"Smoaks, Town of",29435
Branchville,107,SC,https://www.ewg.org/tapwater/system.php?pws=SC1510003,"Williams, Town of",29435
Dover,34500,DE,https://www.ewg.org/tapwater/system.php?pws=DE0000221,Bethany Bay Ocean View,19968
Dover,32700,DE,https://www.ewg.org/tapwater/system.php?pws=DE0000991,Rehoboth District,19968
Rehoboth Beach,30000,DE,https://www.ewg.org/tapwater/system.php?pws=DE0000723,Rehoboth Beach Water Department,19968
Frankford,22400,DE,https://www.ewg.org/tapwater/system.php?pws=DE0000825,Dewey Beach Water Department,19968
Newark,15771,DE,https://www.ewg.org/tapwater/system.php?pws=DE00A0323,South Bethany,19968
Bethany Beach,12450,DE,https://www.ewg.org/tapwater/system.php?pws=DE0000557,Sussex Shores Water Company,19968
Bethany Beach,12000,DE,https://www.ewg.org/tapwater/system.php?pws=DE0000556,Bethany Beach Water Department,19968
Long Neck,11180,DE,https://www.ewg.org/tapwater/system.php?pws=DE0000625,Long Neck Water Company,19968
Dover,10500,DE,https://www.ewg.org/tapwater/system.php?pws=DE0000271,Meadow District,19968
Lewes,9400,DE,https://www.ewg.org/tapwater/system.php?pws=DE0000602,Lewes Board Of Public Works,19968
Egan,363,SD,https://www.ewg.org/tapwater/system.php?pws=SD4600088,Chester Sanitary District,57017
Colman,594,SD,https://www.ewg.org/tapwater/system.php?pws=SD4600093,Colman,57017
Egan,278,SD,https://www.ewg.org/tapwater/system.php?pws=SD4600115,Egan,57017
Flandreau,2341,SD,https://www.ewg.org/tapwater/system.php?pws=SD4600127,Flandreau,57017
Arlington,2738,SD,https://www.ewg.org/tapwater/system.php?pws=SD4600874,Kingbrook III Rural Water System,57017
Madison,6474,SD,https://www.ewg.org/tapwater/system.php?pws=SD4600199,Madison,57017
Nunda,43,SD,https://www.ewg.org/tapwater/system.php?pws=SD4600228,Nunda,57017
Flandreau,104,SD,https://www.ewg.org/tapwater/system.php?pws=SD4602086,Pleasant Valley Colony,57017
Ramona,174,SD,https://www.ewg.org/tapwater/system.php?pws=SD4600252,Ramona,57017
Trent,232,SD,https://www.ewg.org/tapwater/system.php?pws=SD4600333,Trent,57017
Egan,171,SD,https://www.ewg.org/tapwater/system.php?pws=SD4600419,Wentworth,57017
Raleigh,521839,NC,https://www.ewg.org/tapwater/system.php?pws=NC0392010,City of Raleigh,27519
Durham,265472,NC,https://www.ewg.org/tapwater/system.php?pws=NC0332010,City of Durham,27519
Apex,145000,NC,https://www.ewg.org/tapwater/system.php?pws=NC0392020,Cary,27519
Apex,44164,NC,https://www.ewg.org/tapwater/system.php?pws=NC0392045,Town of Apex,27519
Holly Springs,26000,NC,https://www.ewg.org/tapwater/system.php?pws=NC0392050,Town of Holly Springs,27519
Fuquay-varina,21241,NC,https://www.ewg.org/tapwater/system.php?pws=NC0392055,Town of Fuquay-Varina,27519
Raleigh,16500,NC,https://www.ewg.org/tapwater/system.php?pws=NC0392373,Bayleaf Master,27519
Apex,15988,NC,https://www.ewg.org/tapwater/system.php?pws=NC0319126,Chatham Co-North,27519
Siler City,7900,NC,https://www.ewg.org/tapwater/system.php?pws=NC0319010,"Siler City, City of",27519
Pittsboro,4401,NC,https://www.ewg.org/tapwater/system.php?pws=NC0319015,"Pittsboro, Town of",27519
Addyston,900,OH,https://www.ewg.org/tapwater/system.php?pws=OH3100012,Addyston Village Public Water System,45069
Hamilton,109988,OH,https://www.ewg.org/tapwater/system.php?pws=OH0900303,Butler County Water District 2 Public Water System,45069
Cincinnati,500,OH,https://www.ewg.org/tapwater/system.php?pws=OH3139917,Cincinnati Childrens Med Center Col Hill,45069
Cincinnati,749000,OH,https://www.ewg.org/tapwater/system.php?pws=OH3102612,Cincinnati Public Water System,45069
Cleves,4950,OH,https://www.ewg.org/tapwater/system.php?pws=OH3100512,Cleves Village Public Water System,45069
Hamilton,267,OH,https://www.ewg.org/tapwater/system.php?pws=OH0902912,Crouse Mobile Home Park,45069
Cleves,230,OH,https://www.ewg.org/tapwater/system.php?pws=OH3100612,Dry Fork Mobile Home Park,45069
Fairfield,42647,OH,https://www.ewg.org/tapwater/system.php?pws=OH0900715,Fairfield City PWS,45069
Glendale,2500,OH,https://www.ewg.org/tapwater/system.php?pws=OH3100712,Glendale Village Public Water System,45069
Hamilton,62477,OH,https://www.ewg.org/tapwater/system.php?pws=OH0904012,Hamilton Public Water System,45069
Harrison,10000,OH,https://www.ewg.org/tapwater/system.php?pws=OH3100812,Harrison City PWS,45069
Cincinnati,15000,OH,https://www.ewg.org/tapwater/system.php?pws=OH3101112,Indian Hill City PWS,45069
Hamilton,250,OH,https://www.ewg.org/tapwater/system.php?pws=OH0901412,Linda Mobile Home Park Public Water System,45069
Lockland,3449,OH,https://www.ewg.org/tapwater/system.php?pws=OH3101212,Lockland Village Public Water System,45069
Middletown,48694,OH,https://www.ewg.org/tapwater/system.php?pws=OH0901712,Middletown City PWS,45069
Monroe,13061,OH,https://www.ewg.org/tapwater/system.php?pws=OH0902012,Monroe City PWS,45069
New Miami,3200,OH,https://www.ewg.org/tapwater/system.php?pws=OH0902112,New Miami Village Public Water System,45069
Norwood,19997,OH,https://www.ewg.org/tapwater/system.php?pws=OH3101703,Norwood City PWS,45069
Oxford,22500,OH,https://www.ewg.org/tapwater/system.php?pws=OH0902312,Oxford City PWS,45069
Reading,8604,OH,https://www.ewg.org/tapwater/system.php?pws=OH3101812,Reading City Public Water System,45069
Seven Mile,900,OH,https://www.ewg.org/tapwater/system.php?pws=OH0902612,Seven Mile Village Public Water System,45069
Hamilton,41831,OH,https://www.ewg.org/tapwater/system.php?pws=OH0903912,Southwest Regional Water District,45069
Trenton,12000,OH,https://www.ewg.org/tapwater/system.php?pws=OH0903012,Trenton City PWS,45069
Wyoming,9700,OH,https://www.ewg.org/tapwater/system.php?pws=OH3102212,Wyoming City Public Water System,45069
Greensburg,33000,PA,https://www.ewg.org/tapwater/system.php?pws=PA5020025,West Cnty Muni Auth-mckeesport,15112
Greensburg,150000,PA,https://www.ewg.org/tapwater/system.php?pws=PA5650032,Municipal Authority of Westmoreland County - Sweeney Water Treatment Plant,15112
Cortland,44,NY,https://www.ewg.org/tapwater/system.php?pws=NY3321981,Apple Ridge Apartments East,13039
Cortland,75,NY,https://www.ewg.org/tapwater/system.php?pws=NY3322466,Apple Ridge Apartments West,13039
