,1_star_count,2_star_count,3_star_count,4_star_count,5_star_count,Fri,Mon,Sat,Sun,Thu,Tue,Wed,category,city,claimed_status,health_rating,moreInfoVal,moreInfoVar,name,price_range,rating,ratings,reviews,street
,31,83,119,162,185,11:30 am - 12:00 am,3:00 pm - 10:00 pm,9:00 am - 12:00 am,9:00 am - 10:00 pm,11:30 am - 11:00 pm,"3:00 pm - 11:00 pm
        
                Open now",11:30 am - 11:00 pm,"Breweries,American (Traditional),Pizza",Bothell,Claimed,,Yes,Good for Groups,Beardslee Public House,$11-30,,3.5,580 reviews,19116 Beardslee Blvd Ste 201
,31,83,119,162,185,11:30 am - 12:00 am,3:00 pm - 10:00 pm,9:00 am - 12:00 am,9:00 am - 10:00 pm,11:30 am - 11:00 pm,"3:00 pm - 11:00 pm
        
                Open now",11:30 am - 11:00 pm,"Breweries,American (Traditional),Pizza",Bothell,Claimed,,Casual,Attire,Beardslee Public House,$11-30,,3.5,580 reviews,19116 Beardslee Blvd Ste 201
,31,83,119,162,185,11:30 am - 12:00 am,3:00 pm - 10:00 pm,9:00 am - 12:00 am,9:00 am - 10:00 pm,11:30 am - 11:00 pm,"3:00 pm - 11:00 pm
        
                Open now",11:30 am - 11:00 pm,"Breweries,American (Traditional),Pizza",Bothell,Claimed,,Casual,Ambience,Beardslee Public House,$11-30,,3.5,580 reviews,19116 Beardslee Blvd Ste 201
,31,83,119,162,185,11:30 am - 12:00 am,3:00 pm - 10:00 pm,9:00 am - 12:00 am,9:00 am - 10:00 pm,11:30 am - 11:00 pm,"3:00 pm - 11:00 pm
        
                Open now",11:30 am - 11:00 pm,"Breweries,American (Traditional),Pizza",Bothell,Claimed,,Loud,Noise Level,Beardslee Public House,$11-30,,3.5,580 reviews,19116 Beardslee Blvd Ste 201
,31,83,119,162,185,11:30 am - 12:00 am,3:00 pm - 10:00 pm,9:00 am - 12:00 am,9:00 am - 10:00 pm,11:30 am - 11:00 pm,"3:00 pm - 11:00 pm
        
                Open now",11:30 am - 11:00 pm,"Breweries,American (Traditional),Pizza",Bothell,Claimed,,Full Bar,Alcohol,Beardslee Public House,$11-30,,3.5,580 reviews,19116 Beardslee Blvd Ste 201
,31,83,119,162,185,11:30 am - 12:00 am,3:00 pm - 10:00 pm,9:00 am - 12:00 am,9:00 am - 10:00 pm,11:30 am - 11:00 pm,"3:00 pm - 11:00 pm
        
                Open now",11:30 am - 11:00 pm,"Breweries,American (Traditional),Pizza",Bothell,Claimed,,Yes,Good For Happy Hour,Beardslee Public House,$11-30,,3.5,580 reviews,19116 Beardslee Blvd Ste 201
,31,83,119,162,185,11:30 am - 12:00 am,3:00 pm - 10:00 pm,9:00 am - 12:00 am,9:00 am - 10:00 pm,11:30 am - 11:00 pm,"3:00 pm - 11:00 pm
        
                Open now",11:30 am - 11:00 pm,"Breweries,American (Traditional),Pizza",Bothell,Claimed,,Yes,Outdoor Seating,Beardslee Public House,$11-30,,3.5,580 reviews,19116 Beardslee Blvd Ste 201
,31,83,119,162,185,11:30 am - 12:00 am,3:00 pm - 10:00 pm,9:00 am - 12:00 am,9:00 am - 10:00 pm,11:30 am - 11:00 pm,"3:00 pm - 11:00 pm
        
                Open now",11:30 am - 11:00 pm,"Breweries,American (Traditional),Pizza",Bothell,Claimed,,Free,Wi-Fi,Beardslee Public House,$11-30,,3.5,580 reviews,19116 Beardslee Blvd Ste 201
,31,83,119,162,185,11:30 am - 12:00 am,3:00 pm - 10:00 pm,9:00 am - 12:00 am,9:00 am - 10:00 pm,11:30 am - 11:00 pm,"3:00 pm - 11:00 pm
        
                Open now",11:30 am - 11:00 pm,"Breweries,American (Traditional),Pizza",Bothell,Claimed,,Yes,Has TV,Beardslee Public House,$11-30,,3.5,580 reviews,19116 Beardslee Blvd Ste 201
,31,83,119,162,185,11:30 am - 12:00 am,3:00 pm - 10:00 pm,9:00 am - 12:00 am,9:00 am - 10:00 pm,11:30 am - 11:00 pm,"3:00 pm - 11:00 pm
        
                Open now",11:30 am - 11:00 pm,"Breweries,American (Traditional),Pizza",Bothell,Claimed,,No,Dogs Allowed,Beardslee Public House,$11-30,,3.5,580 reviews,19116 Beardslee Blvd Ste 201
,31,83,119,162,185,11:30 am - 12:00 am,3:00 pm - 10:00 pm,9:00 am - 12:00 am,9:00 am - 10:00 pm,11:30 am - 11:00 pm,"3:00 pm - 11:00 pm
        
                Open now",11:30 am - 11:00 pm,"Breweries,American (Traditional),Pizza",Bothell,Claimed,,Yes,Waiter Service,Beardslee Public House,$11-30,,3.5,580 reviews,19116 Beardslee Blvd Ste 201
,31,83,119,162,185,11:30 am - 12:00 am,3:00 pm - 10:00 pm,9:00 am - 12:00 am,9:00 am - 10:00 pm,11:30 am - 11:00 pm,"3:00 pm - 11:00 pm
        
                Open now",11:30 am - 11:00 pm,"Breweries,American (Traditional),Pizza",Bothell,Claimed,,No,Caters,Beardslee Public House,$11-30,,3.5,580 reviews,19116 Beardslee Blvd Ste 201
,0,0,1,5,38,2:00 pm - 11:00 pm,Closed,2:00 pm - 11:00 pm,12:00 pm - 9:00 pm,4:00 pm - 10:00 pm,"4:00 pm - 10:00 pm
        
                Closed now",4:00 pm - 10:00 pm,Breweries,Vancouver,Claimed,,No,Take-out,Beerded Brothers Brewing,Moderate,,5.0,44 reviews,106 W 6th St
,0,0,1,5,38,2:00 pm - 11:00 pm,Closed,2:00 pm - 11:00 pm,12:00 pm - 9:00 pm,4:00 pm - 10:00 pm,"4:00 pm - 10:00 pm
        
                Closed now",4:00 pm - 10:00 pm,Breweries,Vancouver,Claimed,,Yes,Accepts Credit Cards,Beerded Brothers Brewing,Moderate,,5.0,44 reviews,106 W 6th St
,0,0,1,5,38,2:00 pm - 11:00 pm,Closed,2:00 pm - 11:00 pm,12:00 pm - 9:00 pm,4:00 pm - 10:00 pm,"4:00 pm - 10:00 pm
        
                Closed now",4:00 pm - 10:00 pm,Breweries,Vancouver,Claimed,,Yes,Accepts Apple Pay,Beerded Brothers Brewing,Moderate,,5.0,44 reviews,106 W 6th St
,0,0,1,5,38,2:00 pm - 11:00 pm,Closed,2:00 pm - 11:00 pm,12:00 pm - 9:00 pm,4:00 pm - 10:00 pm,"4:00 pm - 10:00 pm
        
                Closed now",4:00 pm - 10:00 pm,Breweries,Vancouver,Claimed,,"Garage, Street",Parking,Beerded Brothers Brewing,Moderate,,5.0,44 reviews,106 W 6th St
,0,0,1,5,38,2:00 pm - 11:00 pm,Closed,2:00 pm - 11:00 pm,12:00 pm - 9:00 pm,4:00 pm - 10:00 pm,"4:00 pm - 10:00 pm
        
                Closed now",4:00 pm - 10:00 pm,Breweries,Vancouver,Claimed,,Yes,Bike Parking,Beerded Brothers Brewing,Moderate,,5.0,44 reviews,106 W 6th St
,0,0,1,5,38,2:00 pm - 11:00 pm,Closed,2:00 pm - 11:00 pm,12:00 pm - 9:00 pm,4:00 pm - 10:00 pm,"4:00 pm - 10:00 pm
        
                Closed now",4:00 pm - 10:00 pm,Breweries,Vancouver,Claimed,,Yes,Wheelchair Accessible,Beerded Brothers Brewing,Moderate,,5.0,44 reviews,106 W 6th St
,0,0,1,5,38,2:00 pm - 11:00 pm,Closed,2:00 pm - 11:00 pm,12:00 pm - 9:00 pm,4:00 pm - 10:00 pm,"4:00 pm - 10:00 pm
        
                Closed now",4:00 pm - 10:00 pm,Breweries,Vancouver,Claimed,,No,Dogs Allowed,Beerded Brothers Brewing,Moderate,,5.0,44 reviews,106 W 6th St
,0,0,1,5,38,2:00 pm - 11:00 pm,Closed,2:00 pm - 11:00 pm,12:00 pm - 9:00 pm,4:00 pm - 10:00 pm,"4:00 pm - 10:00 pm
        
                Closed now",4:00 pm - 10:00 pm,Breweries,Vancouver,Claimed,,No,Caters,Beerded Brothers Brewing,Moderate,,5.0,44 reviews,106 W 6th St
,0,0,1,5,38,2:00 pm - 11:00 pm,Closed,2:00 pm - 11:00 pm,12:00 pm - 9:00 pm,4:00 pm - 10:00 pm,"4:00 pm - 10:00 pm
        
                Closed now",4:00 pm - 10:00 pm,Breweries,Vancouver,Claimed,,Yes,Offers Military Discount,Beerded Brothers Brewing,Moderate,,5.0,44 reviews,106 W 6th St
,0,0,1,5,38,2:00 pm - 11:00 pm,Closed,2:00 pm - 11:00 pm,12:00 pm - 9:00 pm,4:00 pm - 10:00 pm,"4:00 pm - 10:00 pm
        
                Closed now",4:00 pm - 10:00 pm,Breweries,Vancouver,Claimed,,Yes,Gender Neutral Restrooms,Beerded Brothers Brewing,Moderate,,5.0,44 reviews,106 W 6th St
,26,51,59,108,91,11:30 am - 11:00 pm,11:30 am - 10:00 pm,11:30 am - 11:00 pm,11:30 am - 9:00 pm,11:30 am - 10:00 pm,"11:30 am - 10:00 pm
        
                Closed now",11:30 am - 10:00 pm,"Breweries,American (New)",Bellevue,Claimed,,Yes,Liked by Vegetarians,Bellevue Brewing Co,$11-30,,3.5,335 reviews,1820 130th Ave NE # 2
,26,51,59,108,91,11:30 am - 11:00 pm,11:30 am - 10:00 pm,11:30 am - 11:00 pm,11:30 am - 9:00 pm,11:30 am - 10:00 pm,"11:30 am - 10:00 pm
        
                Closed now",11:30 am - 10:00 pm,"Breweries,American (New)",Bellevue,Claimed,,Yes,Takes Reservations,Bellevue Brewing Co,$11-30,,3.5,335 reviews,1820 130th Ave NE # 2
,26,51,59,108,91,11:30 am - 11:00 pm,11:30 am - 10:00 pm,11:30 am - 11:00 pm,11:30 am - 9:00 pm,11:30 am - 10:00 pm,"11:30 am - 10:00 pm
        
                Closed now",11:30 am - 10:00 pm,"Breweries,American (New)",Bellevue,Claimed,,No,Delivery,Bellevue Brewing Co,$11-30,,3.5,335 reviews,1820 130th Ave NE # 2
,26,51,59,108,91,11:30 am - 11:00 pm,11:30 am - 10:00 pm,11:30 am - 11:00 pm,11:30 am - 9:00 pm,11:30 am - 10:00 pm,"11:30 am - 10:00 pm
        
                Closed now",11:30 am - 10:00 pm,"Breweries,American (New)",Bellevue,Claimed,,Yes,Take-out,Bellevue Brewing Co,$11-30,,3.5,335 reviews,1820 130th Ave NE # 2
,26,51,59,108,91,11:30 am - 11:00 pm,11:30 am - 10:00 pm,11:30 am - 11:00 pm,11:30 am - 9:00 pm,11:30 am - 10:00 pm,"11:30 am - 10:00 pm
        
                Closed now",11:30 am - 10:00 pm,"Breweries,American (New)",Bellevue,Claimed,,Yes,Accepts Credit Cards,Bellevue Brewing Co,$11-30,,3.5,335 reviews,1820 130th Ave NE # 2
,26,51,59,108,91,11:30 am - 11:00 pm,11:30 am - 10:00 pm,11:30 am - 11:00 pm,11:30 am - 9:00 pm,11:30 am - 10:00 pm,"11:30 am - 10:00 pm
        
                Closed now",11:30 am - 10:00 pm,"Breweries,American (New)",Bellevue,Claimed,,No,Accepts Apple Pay,Bellevue Brewing Co,$11-30,,3.5,335 reviews,1820 130th Ave NE # 2
,26,51,59,108,91,11:30 am - 11:00 pm,11:30 am - 10:00 pm,11:30 am - 11:00 pm,11:30 am - 9:00 pm,11:30 am - 10:00 pm,"11:30 am - 10:00 pm
        
                Closed now",11:30 am - 10:00 pm,"Breweries,American (New)",Bellevue,Claimed,,No,Accepts Google Pay,Bellevue Brewing Co,$11-30,,3.5,335 reviews,1820 130th Ave NE # 2
,26,51,59,108,91,11:30 am - 11:00 pm,11:30 am - 10:00 pm,11:30 am - 11:00 pm,11:30 am - 9:00 pm,11:30 am - 10:00 pm,"11:30 am - 10:00 pm
        
                Closed now",11:30 am - 10:00 pm,"Breweries,American (New)",Bellevue,Claimed,,"Lunch, Dinner",Good For,Bellevue Brewing Co,$11-30,,3.5,335 reviews,1820 130th Ave NE # 2
,26,51,59,108,91,11:30 am - 11:00 pm,11:30 am - 10:00 pm,11:30 am - 11:00 pm,11:30 am - 9:00 pm,11:30 am - 10:00 pm,"11:30 am - 10:00 pm
        
                Closed now",11:30 am - 10:00 pm,"Breweries,American (New)",Bellevue,Claimed,,Private Lot,Parking,Bellevue Brewing Co,$11-30,,3.5,335 reviews,1820 130th Ave NE # 2
,26,51,59,108,91,11:30 am - 11:00 pm,11:30 am - 10:00 pm,11:30 am - 11:00 pm,11:30 am - 9:00 pm,11:30 am - 10:00 pm,"11:30 am - 10:00 pm
        
                Closed now",11:30 am - 10:00 pm,"Breweries,American (New)",Bellevue,Claimed,,Yes,Bike Parking,Bellevue Brewing Co,$11-30,,3.5,335 reviews,1820 130th Ave NE # 2
,26,51,59,108,91,11:30 am - 11:00 pm,11:30 am - 10:00 pm,11:30 am - 11:00 pm,11:30 am - 9:00 pm,11:30 am - 10:00 pm,"11:30 am - 10:00 pm
        
                Closed now",11:30 am - 10:00 pm,"Breweries,American (New)",Bellevue,Claimed,,Yes,Good for Kids,Bellevue Brewing Co,$11-30,,3.5,335 reviews,1820 130th Ave NE # 2
,26,51,59,108,91,11:30 am - 11:00 pm,11:30 am - 10:00 pm,11:30 am - 11:00 pm,11:30 am - 9:00 pm,11:30 am - 10:00 pm,"11:30 am - 10:00 pm
        
                Closed now",11:30 am - 10:00 pm,"Breweries,American (New)",Bellevue,Claimed,,Yes,Good for Groups,Bellevue Brewing Co,$11-30,,3.5,335 reviews,1820 130th Ave NE # 2
,26,51,59,108,91,11:30 am - 11:00 pm,11:30 am - 10:00 pm,11:30 am - 11:00 pm,11:30 am - 9:00 pm,11:30 am - 10:00 pm,"11:30 am - 10:00 pm
        
                Closed now",11:30 am - 10:00 pm,"Breweries,American (New)",Bellevue,Claimed,,Casual,Attire,Bellevue Brewing Co,$11-30,,3.5,335 reviews,1820 130th Ave NE # 2
,26,51,59,108,91,11:30 am - 11:00 pm,11:30 am - 10:00 pm,11:30 am - 11:00 pm,11:30 am - 9:00 pm,11:30 am - 10:00 pm,"11:30 am - 10:00 pm
        
                Closed now",11:30 am - 10:00 pm,"Breweries,American (New)",Bellevue,Claimed,,Casual,Ambience,Bellevue Brewing Co,$11-30,,3.5,335 reviews,1820 130th Ave NE # 2
,26,51,59,108,91,11:30 am - 11:00 pm,11:30 am - 10:00 pm,11:30 am - 11:00 pm,11:30 am - 9:00 pm,11:30 am - 10:00 pm,"11:30 am - 10:00 pm
        
                Closed now",11:30 am - 10:00 pm,"Breweries,American (New)",Bellevue,Claimed,,Loud,Noise Level,Bellevue Brewing Co,$11-30,,3.5,335 reviews,1820 130th Ave NE # 2
,26,51,59,108,91,11:30 am - 11:00 pm,11:30 am - 10:00 pm,11:30 am - 11:00 pm,11:30 am - 9:00 pm,11:30 am - 10:00 pm,"11:30 am - 10:00 pm
        
                Closed now",11:30 am - 10:00 pm,"Breweries,American (New)",Bellevue,Claimed,,Beer & Wine Only,Alcohol,Bellevue Brewing Co,$11-30,,3.5,335 reviews,1820 130th Ave NE # 2
,26,51,59,108,91,11:30 am - 11:00 pm,11:30 am - 10:00 pm,11:30 am - 11:00 pm,11:30 am - 9:00 pm,11:30 am - 10:00 pm,"11:30 am - 10:00 pm
        
                Closed now",11:30 am - 10:00 pm,"Breweries,American (New)",Bellevue,Claimed,,Yes,Good For Happy Hour,Bellevue Brewing Co,$11-30,,3.5,335 reviews,1820 130th Ave NE # 2
,26,51,59,108,91,11:30 am - 11:00 pm,11:30 am - 10:00 pm,11:30 am - 11:00 pm,11:30 am - 9:00 pm,11:30 am - 10:00 pm,"11:30 am - 10:00 pm
        
                Closed now",11:30 am - 10:00 pm,"Breweries,American (New)",Bellevue,Claimed,,Yes,Outdoor Seating,Bellevue Brewing Co,$11-30,,3.5,335 reviews,1820 130th Ave NE # 2
,26,51,59,108,91,11:30 am - 11:00 pm,11:30 am - 10:00 pm,11:30 am - 11:00 pm,11:30 am - 9:00 pm,11:30 am - 10:00 pm,"11:30 am - 10:00 pm
        
                Closed now",11:30 am - 10:00 pm,"Breweries,American (New)",Bellevue,Claimed,,Free,Wi-Fi,Bellevue Brewing Co,$11-30,,3.5,335 reviews,1820 130th Ave NE # 2
,26,51,59,108,91,11:30 am - 11:00 pm,11:30 am - 10:00 pm,11:30 am - 11:00 pm,11:30 am - 9:00 pm,11:30 am - 10:00 pm,"11:30 am - 10:00 pm
        
                Closed now",11:30 am - 10:00 pm,"Breweries,American (New)",Bellevue,Claimed,,Yes,Has TV,Bellevue Brewing Co,$11-30,,3.5,335 reviews,1820 130th Ave NE # 2
,26,51,59,108,91,11:30 am - 11:00 pm,11:30 am - 10:00 pm,11:30 am - 11:00 pm,11:30 am - 9:00 pm,11:30 am - 10:00 pm,"11:30 am - 10:00 pm
        
                Closed now",11:30 am - 10:00 pm,"Breweries,American (New)",Bellevue,Claimed,,No,Caters,Bellevue Brewing Co,$11-30,,3.5,335 reviews,1820 130th Ave NE # 2
,26,51,59,108,91,11:30 am - 11:00 pm,11:30 am - 10:00 pm,11:30 am - 11:00 pm,11:30 am - 9:00 pm,11:30 am - 10:00 pm,"11:30 am - 10:00 pm
        
                Closed now",11:30 am - 10:00 pm,"Breweries,American (New)",Bellevue,Claimed,,Yes,Offers Military Discount,Bellevue Brewing Co,$11-30,,3.5,335 reviews,1820 130th Ave NE # 2
,,,,,,,,,,,,,,Seattle,,,NA,NA,Belltown Brewery,,NA,,NA,200 Bell St
,0,0,2,3,40,3:00 pm - 10:00 pm,Closed,1:00 pm - 10:00 pm,1:00 pm - 7:00 pm,3:00 pm - 9:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",3:00 pm - 9:00 pm,"Breweries,Pubs,Beer Bar",Spokane,Claimed,,No,Takes Reservations,Bellwether Brewing Co,Inexpensive,,5.0,45 reviews,2019 N Monroe St
,0,0,2,3,40,3:00 pm - 10:00 pm,Closed,1:00 pm - 10:00 pm,1:00 pm - 7:00 pm,3:00 pm - 9:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",3:00 pm - 9:00 pm,"Breweries,Pubs,Beer Bar",Spokane,Claimed,,Yes,Take-out,Bellwether Brewing Co,Inexpensive,,5.0,45 reviews,2019 N Monroe St
,0,0,2,3,40,3:00 pm - 10:00 pm,Closed,1:00 pm - 10:00 pm,1:00 pm - 7:00 pm,3:00 pm - 9:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",3:00 pm - 9:00 pm,"Breweries,Pubs,Beer Bar",Spokane,Claimed,,Yes,Accepts Credit Cards,Bellwether Brewing Co,Inexpensive,,5.0,45 reviews,2019 N Monroe St
,0,0,2,3,40,3:00 pm - 10:00 pm,Closed,1:00 pm - 10:00 pm,1:00 pm - 7:00 pm,3:00 pm - 9:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",3:00 pm - 9:00 pm,"Breweries,Pubs,Beer Bar",Spokane,Claimed,,Yes,Accepts Apple Pay,Bellwether Brewing Co,Inexpensive,,5.0,45 reviews,2019 N Monroe St
,0,0,2,3,40,3:00 pm - 10:00 pm,Closed,1:00 pm - 10:00 pm,1:00 pm - 7:00 pm,3:00 pm - 9:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",3:00 pm - 9:00 pm,"Breweries,Pubs,Beer Bar",Spokane,Claimed,,"Street, Private Lot",Parking,Bellwether Brewing Co,Inexpensive,,5.0,45 reviews,2019 N Monroe St
,0,0,2,3,40,3:00 pm - 10:00 pm,Closed,1:00 pm - 10:00 pm,1:00 pm - 7:00 pm,3:00 pm - 9:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",3:00 pm - 9:00 pm,"Breweries,Pubs,Beer Bar",Spokane,Claimed,,No,Bike Parking,Bellwether Brewing Co,Inexpensive,,5.0,45 reviews,2019 N Monroe St
,0,0,2,3,40,3:00 pm - 10:00 pm,Closed,1:00 pm - 10:00 pm,1:00 pm - 7:00 pm,3:00 pm - 9:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",3:00 pm - 9:00 pm,"Breweries,Pubs,Beer Bar",Spokane,Claimed,,Yes,Wheelchair Accessible,Bellwether Brewing Co,Inexpensive,,5.0,45 reviews,2019 N Monroe St
,0,0,2,3,40,3:00 pm - 10:00 pm,Closed,1:00 pm - 10:00 pm,1:00 pm - 7:00 pm,3:00 pm - 9:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",3:00 pm - 9:00 pm,"Breweries,Pubs,Beer Bar",Spokane,Claimed,,Yes,Good for Groups,Bellwether Brewing Co,Inexpensive,,5.0,45 reviews,2019 N Monroe St
,0,0,2,3,40,3:00 pm - 10:00 pm,Closed,1:00 pm - 10:00 pm,1:00 pm - 7:00 pm,3:00 pm - 9:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",3:00 pm - 9:00 pm,"Breweries,Pubs,Beer Bar",Spokane,Claimed,,"Hipster, Casual, Trendy",Ambience,Bellwether Brewing Co,Inexpensive,,5.0,45 reviews,2019 N Monroe St
,0,0,2,3,40,3:00 pm - 10:00 pm,Closed,1:00 pm - 10:00 pm,1:00 pm - 7:00 pm,3:00 pm - 9:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",3:00 pm - 9:00 pm,"Breweries,Pubs,Beer Bar",Spokane,Claimed,,Quiet,Noise Level,Bellwether Brewing Co,Inexpensive,,5.0,45 reviews,2019 N Monroe St
,0,0,2,3,40,3:00 pm - 10:00 pm,Closed,1:00 pm - 10:00 pm,1:00 pm - 7:00 pm,3:00 pm - 9:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",3:00 pm - 9:00 pm,"Breweries,Pubs,Beer Bar",Spokane,Claimed,,No,Good For Dancing,Bellwether Brewing Co,Inexpensive,,5.0,45 reviews,2019 N Monroe St
,0,0,2,3,40,3:00 pm - 10:00 pm,Closed,1:00 pm - 10:00 pm,1:00 pm - 7:00 pm,3:00 pm - 9:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",3:00 pm - 9:00 pm,"Breweries,Pubs,Beer Bar",Spokane,Claimed,,Beer & Wine Only,Alcohol,Bellwether Brewing Co,Inexpensive,,5.0,45 reviews,2019 N Monroe St
,0,0,2,3,40,3:00 pm - 10:00 pm,Closed,1:00 pm - 10:00 pm,1:00 pm - 7:00 pm,3:00 pm - 9:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",3:00 pm - 9:00 pm,"Breweries,Pubs,Beer Bar",Spokane,Claimed,,Yes,Good For Happy Hour,Bellwether Brewing Co,Inexpensive,,5.0,45 reviews,2019 N Monroe St
,0,0,2,3,40,3:00 pm - 10:00 pm,Closed,1:00 pm - 10:00 pm,1:00 pm - 7:00 pm,3:00 pm - 9:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",3:00 pm - 9:00 pm,"Breweries,Pubs,Beer Bar",Spokane,Claimed,,No,Coat Check,Bellwether Brewing Co,Inexpensive,,5.0,45 reviews,2019 N Monroe St
,0,0,2,3,40,3:00 pm - 10:00 pm,Closed,1:00 pm - 10:00 pm,1:00 pm - 7:00 pm,3:00 pm - 9:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",3:00 pm - 9:00 pm,"Breweries,Pubs,Beer Bar",Spokane,Claimed,,No,Smoking,Bellwether Brewing Co,Inexpensive,,5.0,45 reviews,2019 N Monroe St
,0,0,2,3,40,3:00 pm - 10:00 pm,Closed,1:00 pm - 10:00 pm,1:00 pm - 7:00 pm,3:00 pm - 9:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",3:00 pm - 9:00 pm,"Breweries,Pubs,Beer Bar",Spokane,Claimed,,Yes,Outdoor Seating,Bellwether Brewing Co,Inexpensive,,5.0,45 reviews,2019 N Monroe St
,0,0,2,3,40,3:00 pm - 10:00 pm,Closed,1:00 pm - 10:00 pm,1:00 pm - 7:00 pm,3:00 pm - 9:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",3:00 pm - 9:00 pm,"Breweries,Pubs,Beer Bar",Spokane,Claimed,,Free,Wi-Fi,Bellwether Brewing Co,Inexpensive,,5.0,45 reviews,2019 N Monroe St
,0,0,2,3,40,3:00 pm - 10:00 pm,Closed,1:00 pm - 10:00 pm,1:00 pm - 7:00 pm,3:00 pm - 9:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",3:00 pm - 9:00 pm,"Breweries,Pubs,Beer Bar",Spokane,Claimed,,No,Has TV,Bellwether Brewing Co,Inexpensive,,5.0,45 reviews,2019 N Monroe St
,0,0,2,3,40,3:00 pm - 10:00 pm,Closed,1:00 pm - 10:00 pm,1:00 pm - 7:00 pm,3:00 pm - 9:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",3:00 pm - 9:00 pm,"Breweries,Pubs,Beer Bar",Spokane,Claimed,,No,Caters,Bellwether Brewing Co,Inexpensive,,5.0,45 reviews,2019 N Monroe St
,0,0,2,3,40,3:00 pm - 10:00 pm,Closed,1:00 pm - 10:00 pm,1:00 pm - 7:00 pm,3:00 pm - 9:00 pm,"3:00 pm - 9:00 pm
        
                Closed now",3:00 pm - 9:00 pm,"Breweries,Pubs,Beer Bar",Spokane,Claimed,,No,Has Pool Table,Bellwether Brewing Co,Inexpensive,,5.0,45 reviews,2019 N Monroe St
,10,2,8,18,30,,,,,,,,"Pizza,Brewpubs,Sandwiches",Spokane,,,Yes,Takes Reservations,Bennidito's Brewpub,$11-30,,4.0,68 reviews,1909 E Sprague Ave
,10,2,8,18,30,,,,,,,,"Pizza,Brewpubs,Sandwiches",Spokane,,,Yes,Delivery,Bennidito's Brewpub,$11-30,,4.0,68 reviews,1909 E Sprague Ave
,10,2,8,18,30,,,,,,,,"Pizza,Brewpubs,Sandwiches",Spokane,,,Yes,Take-out,Bennidito's Brewpub,$11-30,,4.0,68 reviews,1909 E Sprague Ave
,10,2,8,18,30,,,,,,,,"Pizza,Brewpubs,Sandwiches",Spokane,,,Yes,Accepts Credit Cards,Bennidito's Brewpub,$11-30,,4.0,68 reviews,1909 E Sprague Ave
,10,2,8,18,30,,,,,,,,"Pizza,Brewpubs,Sandwiches",Spokane,,,No,Accepts Apple Pay,Bennidito's Brewpub,$11-30,,4.0,68 reviews,1909 E Sprague Ave
,10,2,8,18,30,,,,,,,,"Pizza,Brewpubs,Sandwiches",Spokane,,,Lunch,Good For,Bennidito's Brewpub,$11-30,,4.0,68 reviews,1909 E Sprague Ave
,10,2,8,18,30,,,,,,,,"Pizza,Brewpubs,Sandwiches",Spokane,,,"Street, Private Lot",Parking,Bennidito's Brewpub,$11-30,,4.0,68 reviews,1909 E Sprague Ave
,10,2,8,18,30,,,,,,,,"Pizza,Brewpubs,Sandwiches",Spokane,,,Yes,Bike Parking,Bennidito's Brewpub,$11-30,,4.0,68 reviews,1909 E Sprague Ave
,10,2,8,18,30,,,,,,,,"Pizza,Brewpubs,Sandwiches",Spokane,,,Yes,Good for Kids,Bennidito's Brewpub,$11-30,,4.0,68 reviews,1909 E Sprague Ave
,10,2,8,18,30,,,,,,,,"Pizza,Brewpubs,Sandwiches",Spokane,,,Yes,Good for Groups,Bennidito's Brewpub,$11-30,,4.0,68 reviews,1909 E Sprague Ave
,10,2,8,18,30,,,,,,,,"Pizza,Brewpubs,Sandwiches",Spokane,,,Casual,Ambience,Bennidito's Brewpub,$11-30,,4.0,68 reviews,1909 E Sprague Ave
,10,2,8,18,30,,,,,,,,"Pizza,Brewpubs,Sandwiches",Spokane,,,Average,Noise Level,Bennidito's Brewpub,$11-30,,4.0,68 reviews,1909 E Sprague Ave
,10,2,8,18,30,,,,,,,,"Pizza,Brewpubs,Sandwiches",Spokane,,,Beer & Wine Only,Alcohol,Bennidito's Brewpub,$11-30,,4.0,68 reviews,1909 E Sprague Ave
,10,2,8,18,30,,,,,,,,"Pizza,Brewpubs,Sandwiches",Spokane,,,Yes,Outdoor Seating,Bennidito's Brewpub,$11-30,,4.0,68 reviews,1909 E Sprague Ave
,10,2,8,18,30,,,,,,,,"Pizza,Brewpubs,Sandwiches",Spokane,,,Free,Wi-Fi,Bennidito's Brewpub,$11-30,,4.0,68 reviews,1909 E Sprague Ave
